,Toronto,Ward 1,Ward 2,Ward 3,Ward 4,Ward 5,Ward 6,Ward 7,Ward 8,Ward 9,Ward 10,Ward 11,Ward 12,Ward 13,Ward 14,Ward 15,Ward 16,Ward 17,Ward 18,Ward 19,Ward 20,Ward 21,Ward 22,Ward 23,Ward 24,Ward 25,Ward 26,Ward 27,Ward 28,Ward 29,Ward 30,Ward 31,Ward 32,Ward 33,Ward 34,Ward 35,Ward 36,Ward 37,Ward 38,Ward 39,Ward 40,Ward 41,Ward 42,Ward 43,Ward 44,Ward 45,Ward 46,Ward 47
total,2731570,60735,57210,64065,66060,49520,67560,47345,54200,47470,68535,62615,53055,56895,57500,63520,67990,66135,72620,72460,36400,28665,42230,47560,42390,43945,57700,59675,55840,57765,48580,61490,68245,55425,58220,65240,60615,54020,64865,65460,67795,70535,61245,69375,62360,63585,57635,49230
